,State,City,M,n,PSW,M_social,n_social,M_race,n_race,M_gender,n_gender,M_sexual_orientation,n_sexual_orientation,M_disabilities,n_disabilities,M_infogram_socialEquityCitiesRanking,PSW_infogram_socialEquityCitiesRanking,M_nationalEquityAtlas,PSW_nationalEquityAtlas,M_usNews_stateRankingsEquality,PSW_usNews_stateRankingsEquality,M_wallethub_statesRacialEquality,PSW_wallethub_statesRacialEquality,M_wallethub_racialIntegration,PSW_wallethub_racialIntegration,M_wisevoter_mostDiverseStates,PSW_wisevoter_mostDiverseStates,M_bloomberg_blackWomenMetros,PSW_bloomberg_blackWomenMetros,M_georgetown_usaIndex,PSW_georgetown_usaIndex,M_usaNews_statesGenderEquality,PSW_usaNews_statesGenderEquality,M_statusWomen_bestWorstStates,PSW_statusWomen_bestWorstStates,M_iwpr_reproductiveRights,PSW_iwpr_reproductiveRights,M_wallethub_womenEquity,PSW_wallethub_womenEquity,M_hrc_stateEquityIndex,PSW_hrc_stateEquityIndex,M_move_lgbtqFamily,PSW_move_lgbtqFamily,M_map_equaliltyMaps,PSW_map_equaliltyMaps,M_axios_lgbtq_equality,PSW_axios_lgbtq_equality,M_wallethub_citiesDisabilities,PSW_wallethub_citiesDisabilities,M_ncaj_disabilityAccess,PSW_ncaj_disabilityAccess,M_usNews_equalityRankings,PSW_usNews_equalityRankings
17,IN,,4.4876170623624505,15,3.694444444444444,7.100521973396195,1,6.004640981245988,4,3.801539462278077,4,2.433614594392535,4,5.3105590062111805,2,,,14.60678805955789,7.6,5.709620991253644,3.04,5.411773335778473,3.04,5.799183673469389,3.04,4.0785093167701865,3.8,,,4.2382709541381125,3.1666666666666665,2.131389456840608,2.533333333333333,,,1.2301850972947321,2.533333333333333,3.478926638936944,2.533333333333333,1.6071428571428572,4.75,2.9387755102040822,3.8,3.710021321571429,4.75,3.6340059008280194,4.75,,,2.862111801242236,3.04,5.8775510204081645,3.04
207,IN,Evansville,4.753598437836474,15,4.2011111111111115,6.89678397036538,1,6.004640981245988,4,3.801539462278077,4,2.433614594392535,4,5.3105590062111805,2,,,24.953188234487804,15.2,5.021023484770791,3.04,4.759097154579058,3.04,5.099784637473079,3.04,3.5866287961546854,3.8,,,3.7271226983626606,3.1666666666666665,1.8743374620457605,2.533333333333333,,,1.0818210654601914,2.533333333333333,3.059357597055101,2.533333333333333,1.4133165829145726,4.75,2.5843503230437905,3.8,3.2625815641959792,4.75,3.195733832386449,4.75,,,2.516932488529604,3.04,5.168700646087581,3.04
134,IN,Fort Wayne,3.9407657833333323,17,5.1821568627450985,3.8195335411663915,2,6.004640981245988,4,3.801539462278077,4,2.433614594392535,4,4.449314917830659,3,0.5331274202974092,19.0,24.67414641716303,15.2,4.0704822547279145,3.04,3.858141786230758,3.04,4.134332956762863,3.04,2.907636045384927,3.8,,,3.0215327315027274,3.1666666666666665,1.5195024284928846,2.533333333333333,,,0.877019090450953,2.533333333333333,2.480183740914787,2.533333333333333,1.1457584471603162,4.75,2.0951011605217214,3.8,2.6449349225197696,4.75,2.59074228491813,4.75,4.209727960936466,6.08,2.0404463476385457,3.04,4.190202321043443,3.04
132,IN,Indianapolis,4.333695923672042,18,5.316481481481482,4.294799297008848,2,5.34448588531126,5,3.801539462278077,4,2.433614594392535,4,6.028998049237927,3,3.1485135946287324,19.0,24.479182743508925,15.2,3.9676386769135172,3.04,3.760663138694504,3.04,4.029876146355299,3.04,2.8341725894167404,3.8,6.035737921906022,7.6,2.9451915961912754,3.1666666666666665,1.4811111381089597,2.533333333333333,,,0.8548605904430632,2.533333333333333,2.4175201660382464,2.533333333333333,1.1168100595632031,4.75,2.0421669660584287,3.8,2.5781087939444074,4.75,2.52528537119088,4.75,7.716460155812944,6.08,1.9888930452047302,3.04,4.0843339321168575,3.04
174,IN,South Bend,4.250520726105873,18,5.316481481481482,4.06206277196722,2,5.34448588531126,5,3.801539462278077,4,2.433614594392535,4,6.028998049237927,3,3.1485135946287324,19.0,22.98202918731791,15.2,3.9676386769135172,3.04,3.760663138694504,3.04,4.029876146355299,3.04,2.8341725894167404,3.8,6.035737921906022,7.6,2.9451915961912754,3.1666666666666665,1.4811111381089597,2.533333333333333,,,0.8548605904430632,2.533333333333333,2.4175201660382464,2.533333333333333,1.1168100595632031,4.75,2.0421669660584287,3.8,2.5781087939444074,4.75,2.52528537119088,4.75,7.716460155812944,6.08,1.9888930452047302,3.04,4.0843339321168575,3.04
18,KS,,4.830464632609912,15,3.694444444444444,8.454285233204242,1,5.124496837562209,4,4.629409374344286,4,3.7009699401704053,4,3.3850931677018643,2,,,17.391672479734442,7.6,1.8472303206997083,3.04,5.881239684577297,3.04,5.380702040816328,3.04,4.811925465838509,3.8,,,5.028993147074327,3.1666666666666665,3.268557205084897,2.533333333333333,,,1.9022306597057426,2.533333333333333,3.291640593366953,2.533333333333333,6.428571428571429,4.75,2.0991253644314876,3.8,4.157782516285715,4.75,5.396402398401065,4.75,,,3.219875776397516,3.04,2.351020408163266,3.04
232,KS,Overland Park,5.277523946490758,16,3.8435416666666664,8.454285233204242,1,5.124496837562209,4,4.629409374344286,4,3.7009699401704053,4,6.368688242751211,3,,,16.717021264420335,7.6,1.7755732571092284,3.04,5.653096847516797,3.04,5.171975871708108,3.04,4.6252630636278145,3.8,,,4.833910337043637,3.1666666666666665,3.1417645637616585,2.533333333333333,,,1.8284400436581116,2.533333333333333,3.163952509930473,2.533333333333333,6.179196704428424,4.75,2.0176968830786697,3.8,3.9964953812564366,4.75,5.18706718692859,4.75,14.794137153595942,6.08,3.0949715667398023,3.04,2.25982050904811,3.04
135,KS,Wichita,4.249801357781517,17,5.1821568627450985,4.1239559432416,2,5.124496837562209,4,4.629409374344286,4,3.700969940170405,4,4.1529380097595965,3,2.0384283717253977,19.0,25.17790200854627,15.2,1.3169207294707959,3.04,4.1928320301024335,3.04,3.835990551504571,3.04,3.430500421967304,3.8,,,3.5852515246935344,3.1666666666666665,2.330207928379479,2.533333333333333,,,1.3561313713454548,2.533333333333333,2.3466644536943884,2.533333333333333,4.583033788641265,4.75,1.4965008289440869,3.8,2.964151206793673,4.75,3.847183593396397,4.75,5.773341203570008,6.08,2.295502141093364,3.04,1.676080928417377,3.04
19,KY,,4.375156187028469,16,3.661458333333333,5.504293652129988,1,7.0346570776549715,4,2.5639908389715673,5,3.194166922070184,4,4.9689440993788825,2,,,11.425128445502247,7.6,7.963816878102595,3.04,6.995302362696459,3.04,7.282656370656373,3.04,2.5810575793184487,3.8,,,1.755260795851202,3.1666666666666665,0.8309591483206917,2.533333333333333,0.34594594594594597,3.1666666666666665,1.678010236149771,2.533333333333333,5.146848471764731,2.533333333333333,4.054054054054054,4.75,4.2360728075013805,3.8,4.58249294010811,4.75,2.873759835785151,4.75,,,4.69283196239718,3.04,3.558301158301159,3.04
108,KY,Lexington,4.707425806594656,17,5.01078431372549,5.453673102081623,2,7.0346570776549715,4,2.5639908389715673,5,3.194166922070184,4,4.9689440993788825,2,10.856942308632458,19.0,26.365897153902342,15.2,5.819285334951825,3.04,5.111576656756589,3.04,5.3215507169410525,3.04,1.8860190722482622,3.8,,,1.2825964690873675,3.1666666666666665,0.607194823761286,2.533333333333333,0.2527881040892193,3.1666666666666665,1.226148278970964,2.533333333333333,3.760882538034404,2.533333333333333,2.962360594795539,4.75,3.0953645398679925,3.8,3.348499139553904,4.75,2.099901181120887,4.75,,,3.429125585905931,3.04,2.6001062134891133,3.04
251,KY,Lexington-Fayette,4.861958573535326,18,5.070185185185185,5.453673102081623,2,7.0346570776549715,4,2.5639908389715673,5,3.194166922070184,4,5.997985563202955,3,10.729745409315091,19.0,26.057001677592183,15.2,5.751108215666559,3.04,5.0516908543934775,3.04,5.259204917220186,3.04,1.8639230003318947,3.8,,,1.267569927607673,3.1666666666666665,0.6000810990431781,2.533333333333333,0.24982650936849407,3.1666666666666665,1.211783068697679,2.533333333333333,3.7168210901666705,2.533333333333333,2.92765440666204,4.75,3.059100114716255,3.8,3.309269060235948,4.75,2.075299326241445,4.75,8.426580640321099,6.08,3.388950909694354,3.04,2.5696440963616536,3.04
126,KY,Louisville,4.461333263436789,18,5.070185185185185,4.377969726124304,2,7.0346570776549715,4,2.5639908389715673,5,3.194166922070184,4,6.016624892187109,3,5.51311788021567,19.0,24.017670279345914,15.2,5.751108215666559,3.04,5.0516908543934775,3.04,5.259204917220186,3.04,1.8639230003318947,3.8,,,1.267569927607673,3.1666666666666665,0.6000810990431781,2.533333333333333,0.24982650936849407,3.1666666666666665,1.211783068697679,2.533333333333333,3.7168210901666705,2.533333333333333,2.92765440666204,4.75,3.059100114716255,3.8,3.309269060235948,4.75,2.075299326241445,4.75,8.47128398589309,6.08,3.388950909694354,3.04,2.5696440963616536,3.04
20,LA,,2.8084916345494664,15,3.694444444444444,3.338945950496716,1,5.449256516507739,4,1.946520680175372,4,0.7712548404017956,4,4.108251996450755,2,,,6.8686888124503875,7.6,2.183090379008746,3.04,4.821419402163949,3.04,4.879151020408164,3.04,7.173167701863354,3.8,,,0.0,3.1666666666666665,1.041159214152369,2.533333333333333,,,1.2074038917892738,2.533333333333333,3.4241543048551564,2.533333333333333,0.0,4.75,1.889212827988339,3.8,1.2793176972000002,4.75,0.599600266489006,4.75,,,0.715527950310559,3.04,6.045481049562683,3.04
140,LA,Baton Rouge,3.2386926317066904,17,5.316481481481482,6.414847243269534,1,4.66558126348018,5,1.946520680175372,4,0.7712548404017957,4,4.309484805308322,3,,19.0,20.63279788371273,15.2,1.517038317643404,3.04,3.3504238069306056,3.04,3.390541741514607,3.04,4.984663194544355,3.8,4.765056254136332,7.6,0.0,3.1666666666666665,0.7235057411383105,2.533333333333333,,,0.8390298387681914,2.533333333333333,2.3794586499655286,2.533333333333333,0.0,4.75,1.3128216210375614,3.8,0.8890030324685639,4.75,0.41666464580639057,4.75,5.158517562725782,6.08,0.49722326130118255,3.04,4.201029187320196,3.04
123,LA,New Orleans,3.261328185943305,18,5.316481481481482,3.8613347871770034,2,4.274634761422568,5,1.946520680175372,4,0.7712548404017957,4,4.724209875205806,3,5.96842018787631,19.0,18.87087440600885,15.2,1.517038317643404,3.04,3.3504238069306056,3.04,3.390541741514607,3.04,4.984663194544355,3.8,3.2561217736598276,7.6,0.0,3.1666666666666665,0.7235057411383105,2.533333333333333,,,0.8390298387681914,2.533333333333333,2.3794586499655286,2.533333333333333,0.0,4.75,1.3128216210375614,3.8,0.8890030324685639,4.75,0.41666464580639057,4.75,6.107087940995607,6.08,0.49722326130118255,3.04,4.201029187320196,3.04
203,LA,Shreveport,3.1715931987300987,18,5.316481481481482,4.040190187450151,2,4.274634761422568,5,1.946520680175372,4,0.7712548404017957,4,3.5149834073586477,3,5.96842018787631,19.0,20.021420064946636,15.2,1.517038317643404,3.04,3.3504238069306056,3.04,3.390541741514607,3.04,4.984663194544355,3.8,3.2561217736598276,7.6,0.0,3.1666666666666665,0.7235057411383105,2.533333333333333,,,0.8390298387681914,2.533333333333333,2.3794586499655286,2.533333333333333,0.0,4.75,1.3128216210375614,3.8,0.8890030324685639,4.75,0.41666464580639057,4.75,3.341312512220108,6.08,0.49722326130118255,3.04,4.201029187320196,3.04
21,MA,,7.905026712805297,16,3.661458333333333,7.684795420104393,1,6.604528970971469,4,8.537994946792654,5,9.18693154018868,4,5.687666370896185,2,,,15.951142926054528,7.6,5.0832873690016545,3.04,6.438709826643078,3.04,5.808728957528958,3.04,5.974336075205641,3.8,,,8.64864864864865,3.1666666666666665,5.033115255890614,2.533333333333333,8.475675675675678,3.1666666666666665,4.195025590374427,2.533333333333333,6.138066951259429,2.533333333333333,11.351351351351353,4.75,10.16657473800331,3.8,11.230334812540542,4.75,12.54082863676468,4.75,,,7.580728554641599,3.04,1.8638720353006075,3.04
62,MA,Boston,7.753852606008204,19,5.203333333333334,7.467541629255969,2,7.450588199829772,5,8.537994946792654,5,9.18693154018868,4,6.045137938476983,3,25.595284613397787,19.0,23.486699445645286,15.2,3.5769849259370616,3.04,4.530762540168644,3.04,4.087460419145236,3.04,4.203994095200957,3.8,12.983130471919708,7.6,6.085842408712362,3.1666666666666665,3.5416800377273185,2.533333333333333,5.964125560538116,3.1666666666666665,2.9519368494086535,2.533333333333333,4.319207505941081,2.533333333333333,7.987668161434976,4.75,7.153969851874124,3.8,7.902511784529147,4.75,8.824674218895707,4.75,7.48133231201114,6.08,5.3343731721583145,3.04,1.3115611395102564,3.04
179,MA,Springfield,7.712432138537239,19,5.203333333333334,7.347805796437125,2,7.450588199829772,5,8.537994946792654,5,9.18693154018868,4,6.045137938476983,3,25.595284613397787,19.0,22.699710563696964,15.2,3.5769849259370616,3.04,4.530762540168644,3.04,4.087460419145236,3.04,4.203994095200957,3.8,12.983130471919708,7.6,6.085842408712362,3.1666666666666665,3.5416800377273185,2.533333333333333,5.964125560538116,3.1666666666666665,2.9519368494086535,2.533333333333333,4.319207505941081,2.533333333333333,7.987668161434976,4.75,7.153969851874124,3.8,7.902511784529147,4.75,8.824674218895707,4.75,7.48133231201114,6.08,5.3343731721583145,3.04,1.3115611395102564,3.04
151,MA,Worcester,7.861241151312008,19,5.203333333333334,7.787086633091256,2,7.450588199829772,5,8.537994946792654,5,9.18693154018868,4,6.019508861123768,3,25.595284613397787,19.0,25.58697602434487,15.2,3.5769849259370616,3.04,4.530762540168644,3.04,4.087460419145236,3.04,4.203994095200957,3.8,12.983130471919708,7.6,6.085842408712362,3.1666666666666665,3.5416800377273185,2.533333333333333,5.964125560538116,3.1666666666666665,2.9519368494086535,2.533333333333333,4.319207505941081,2.533333333333333,7.987668161434976,4.75,7.153969851874124,3.8,7.902511784529147,4.75,8.824674218895707,4.75,7.421438094083831,6.08,5.3343731721583145,3.04,1.3115611395102564,3.04
22,MD,,7.840443992613141,16,3.661458333333333,8.157939046977608,1,8.476442356593246,4,8.749305418052728,5,7.597884399864558,4,4.729370008873115,2,,,16.933235643456225,7.6,7.116602316602318,3.04,6.796350137043336,3.04,7.18934980694981,3.04,8.808084606345474,3.8,,,7.5316645058342475,3.1666666666666665,6.918918918918919,2.533333333333333,7.956756756756757,3.1666666666666665,5.735117176977644,2.533333333333333,5.152196772913083,2.533333333333333,10.540540540540542,4.75,6.777716492002207,3.8,10.133118193297298,4.75,10.004141383221997,4.75,,,6.497767332549943,3.04,1.3555432984004414,3.04
79,MD,Baltimore,7.2696473701760285,19,4.803333333333334,5.86522899929378,2,8.567471936455828,5,8.749305418052728,5,7.597884399864558,4,5.9690652467478325,3,19.572814980746305,19.0,12.907773093066579,7.6,5.424804203430157,3.04,5.180684145495168,3.04,5.480257757509667,3.04,6.714177956129497,3.8,13.800601434189216,7.6,5.741195510497782,3.1666666666666665,5.274115197779319,2.533333333333333,6.065232477446217,3.1666666666666665,4.371733361614419,2.533333333333333,3.927388024112917,2.533333333333333,8.034784871616932,4.75,5.1664801937430065,3.8,7.724217220992365,4.75,7.625901492458646,4.75,9.124759974983716,6.08,4.953082098784057,3.04,1.0332960387486014,3.04
149,MD,Baltimore-Towson,7.4531344010094625,19,5.203333333333334,6.707735406028705,2,8.567471936455828,5,8.749305418052728,5,7.597884399864558,4,5.9690652467478325,3,18.06817833904896,19.0,26.01981990941645,15.2,5.007778896311887,3.04,4.782425274605085,3.04,5.0589695250297435,3.04,6.198033590507754,3.8,12.739696775571211,7.6,5.29984800168309,3.1666666666666665,4.86867392696989,2.533333333333333,5.598975016015373,3.1666666666666665,4.035661610561421,2.533333333333333,3.6254747871535637,2.533333333333333,7.417120435618192,4.75,4.76931323458275,3.8,7.13042730009609,4.75,7.039669475101158,4.75,8.423305012140636,6.08,4.5723198618499845,3.04,0.95386264691655,3.04
229,MD,Columbia,7.606165560689765,19,5.203333333333334,6.707735406028705,2,8.567471936455828,5,8.749305418052728,5,7.597884399864558,4,7.213240456440283,3,18.06817833904896,19.0,26.01981990941645,15.2,5.007778896311887,3.04,4.782425274605085,3.04,5.0589695250297435,3.04,6.198033590507754,3.8,12.739696775571211,7.6,5.29984800168309,3.1666666666666665,4.86867392696989,2.533333333333333,5.598975016015373,3.1666666666666665,4.035661610561421,2.533333333333333,3.6254747871535637,2.533333333333333,7.417120435618192,4.75,4.76931323458275,3.8,7.13042730009609,4.75,7.039669475101158,4.75,11.330897046066363,6.08,4.5723198618499845,3.04,0.95386264691655,3.04
23,ME,,7.328252727606681,16,3.661458333333333,7.95420104394679,1,5.301153300002071,4,8.614762232821445,5,9.405228637201027,4,1.7391304347826086,2,,,16.51034162635442,7.6,6.608273579702152,3.04,6.413840798436437,3.04,5.683793050193052,3.04,0.0,3.8,,,7.419966091552807,3.1666666666666665,6.456078978792109,2.533333333333333,6.918918918918919,3.1666666666666665,5.792583280955373,2.533333333333333,6.195115496841856,2.533333333333333,12.972972972972975,4.75,9.107556536127968,3.8,12.392093586162165,4.75,11.892612132452241,4.75,,,2.8878965922444184,3.04,0.0,3.04
254,ME,Lewiston,7.285032982546231,17,3.803725490196078,7.954201043946791,1,5.301153300002071,4,8.614762232821445,5,9.405228637201027,4,4.30386158272215,3,,,15.89282089094168,7.6,6.36111055587759,3.04,6.17394996054193,3.04,5.4712074996502045,3.04,0.0,3.8,,,7.142444098290149,3.1666666666666665,6.2146083460765125,2.533333333333333,6.660137120470128,3.1666666666666665,5.5759287520215,2.533333333333333,5.963405435102729,2.533333333333333,12.48775710088149,4.75,8.766915189190271,3.8,11.928603797894223,4.75,11.447803977890027,4.75,10.978984658609093,6.08,2.779883319848401,3.04,0.0,3.04
235,ME,Portland,7.452403568370665,17,3.803725490196078,7.954201043946791,1,5.301153300002071,4,8.614762232821445,5,9.405228637201027,4,5.193889541715627,3,,,15.89282089094168,7.6,6.36111055587759,3.04,6.17394996054193,3.04,5.4712074996502045,3.04,0.0,3.8,,,7.142444098290149,3.1666666666666665,6.2146083460765125,2.533333333333333,6.660137120470128,3.1666666666666665,5.5759287520215,2.533333333333333,5.963405435102729,2.533333333333333,12.48775710088149,4.75,8.766915189190271,3.8,11.928603797894223,4.75,11.447803977890027,4.75,13.824284617624476,6.08,2.779883319848401,3.04,0.0,3.04
24,MI,,5.486275785470137,15,3.694444444444444,5.4773530897457485,1,5.688638709451147,4,5.64198415337632,4,4.996171125738751,4,6.246672582076308,2,,,11.267697784619827,7.6,5.877551020408164,3.04,4.745131120484137,3.04,4.495151020408163,3.04,4.776149068322982,3.8,,,5.693199789140749,3.1666666666666665,3.1448128722553124,2.533333333333333,,,1.6288561936402468,2.533333333333333,5.975484963374684,2.533333333333333,2.410714285714286,4.75,5.457725947521867,3.8,7.675906183714286,4.75,8.865518225944607,4.75,,,6.081987577639751,3.04,4.198250728862974,3.04
141,MI,Ann Arbor,6.576089388459175,15,4.2011111111111115,10.0,1,5.688638709451147,4,5.64198415337632,4,4.996171125738751,4,6.246672582076308,2,,,36.18090452261306,15.2,5.16870064608758,3.04,4.1728540004257475,3.04,3.953022254127781,3.04,4.200131090233778,3.8,,,5.006582729143874,3.1666666666666665,2.765538958013465,2.533333333333333,,,1.4324112255630308,2.533333333333333,5.254823460254118,2.533333333333333,2.119974874371859,4.75,4.799507742795611,3.8,6.750168754522612,4.75,7.7963099976899795,4.75,,,5.348481538125408,3.04,3.6919290329197,3.04
85,MI,Detroit,5.17174636903058,18,5.316481481481482,5.61482984553653,2,4.199019434345783,5,5.64198415337632,4,4.996171125738751,4,5.411313923843373,3,14.894303388183006,19.0,21.224919708186995,15.2,4.084333932116857,3.04,3.297410772010816,3.04,3.1236985912829716,3.04,3.318965269185394,3.8,2.382528127068166,7.6,3.9562275172718633,3.1666666666666665,2.1853431607333405,2.533333333333333,,,1.1318987447533149,2.533333333333333,4.152388624449648,2.533333333333333,1.6752150893448046,4.75,3.7925957941085104,3.8,5.3340181951687615,4.75,6.1606844058516455,4.75,5.233124221690825,6.08,4.226397721060051,3.04,2.917381380083469,3.04
211,MI,Flint,5.080012951779148,18,5.316481481481482,5.358146153931135,2,4.199019434345783,5,5.64198415337632,4,4.996171125738751,4,5.411313923843373,3,14.894303388183006,19.0,19.573718197661226,15.2,4.084333932116857,3.04,3.297410772010816,3.04,3.1236985912829716,3.04,3.318965269185394,3.8,2.382528127068166,7.6,3.9562275172718633,3.1666666666666665,2.1853431607333405,2.533333333333333,,,1.1318987447533149,2.533333333333333,4.152388624449648,2.533333333333333,1.6752150893448046,4.75,3.7925957941085104,3.8,5.3340181951687615,4.75,6.1606844058516455,4.75,5.233124221690825,6.08,4.226397721060051,3.04,2.917381380083469,3.04
199,MI,Grand Rapids,5.3007449307908665,18,5.316481481481482,5.485365476301155,2,4.199019434345783,5,5.64198415337632,4,4.996171125738751,4,6.790624268670956,3,14.894303388183006,19.0,20.39209795506466,15.2,4.084333932116857,3.04,3.297410772010816,3.04,3.1236985912829716,3.04,3.318965269185394,3.8,2.382528127068166,7.6,3.9562275172718633,3.1666666666666665,2.1853431607333405,2.533333333333333,,,1.1318987447533149,2.533333333333333,4.152388624449648,2.533333333333333,1.6752150893448046,4.75,3.7925957941085104,3.8,5.3340181951687615,4.75,6.1606844058516455,4.75,8.38792008649832,6.08,4.226397721060051,3.04,2.917381380083469,3.04
166,MI,Kalamazoo,5.486618764580211,18,5.316481481481482,6.0054680001080065,2,4.199019434345783,5,5.64198415337632,4,4.996171125738751,4,6.790624268670956,3,14.894303388183006,19.0,23.737826963272862,15.2,4.084333932116857,3.04,3.297410772010816,3.04,3.1236985912829716,3.04,3.318965269185394,3.8,2.382528127068166,7.6,3.9562275172718633,3.1666666666666665,2.1853431607333405,2.533333333333333,,,1.1318987447533149,2.533333333333333,4.152388624449648,2.533333333333333,1.6752150893448046,4.75,3.7925957941085104,3.8,5.3340181951687615,4.75,6.1606844058516455,4.75,8.38792008649832,6.08,4.226397721060051,3.04,2.917381380083469,3.04
158,MI,Lansing-East Lansing,5.517909755304461,18,5.316481481481482,6.093024827856786,2,4.199019434345783,5,5.64198415337632,4,4.996171125738751,4,6.790624268670956,3,14.894303388183006,19.0,24.301064796309355,15.2,4.084333932116857,3.04,3.297410772010816,3.04,3.1236985912829716,3.04,3.318965269185394,3.8,2.382528127068166,7.6,3.9562275172718633,3.1666666666666665,2.1853431607333405,2.533333333333333,,,1.1318987447533149,2.533333333333333,4.152388624449648,2.533333333333333,1.6752150893448046,4.75,3.7925957941085104,3.8,5.3340181951687615,4.75,6.1606844058516455,4.75,8.38792008649832,6.08,4.226397721060051,3.04,2.917381380083469,3.04
25,MN,,6.455114501301733,16,3.661458333333333,4.723017342987034,1,4.487476619194123,4,7.963762115435569,5,8.112681302050715,4,4.4232475598935235,2,,,9.803452214632546,7.6,3.388858246001103,3.04,4.5735327111450355,3.04,3.9014795366795374,3.04,3.970857814336075,3.8,,,7.005086267078888,3.1666666666666665,4.423888730049279,2.533333333333333,8.64864864864865,3.1666666666666665,4.218012031965521,2.533333333333333,6.009707723698963,2.533333333333333,11.351351351351353,4.75,6.354109211252069,3.8,10.972166196324325,4.75,11.315699443614166,4.75,,,6.497767332549943,3.04,0.8472145615002759,3.04
73,MN,Minneapolis,6.347007419234039,19,5.203333333333334,5.32739459668891,2,4.883061410439097,5,7.963762115435569,5,8.112681302050715,4,7.211623779946762,3,20.879130889635654,19.0,14.136287791996766,15.2,2.3846566172913746,3.04,3.2182830476607127,3.04,2.7453756749336504,3.04,2.794195471130545,3.8,8.114456544949817,7.6,4.929307781226434,3.1666666666666665,3.1129822401752105,2.533333333333333,6.085842408712362,3.1666666666666665,2.96811184584377,2.533333333333333,4.228884258648672,2.533333333333333,7.987668161434976,4.75,4.471231157421328,3.8,7.720844847069185,4.75,7.962580786415715,4.75,11.684817424727736,6.08,4.5723198618499845,3.04,0.5961641543228438,3.04
75,MN,St. Paul,6.206760491914875,19,5.203333333333334,5.118311355423481,2,4.883061410439097,5,7.963762115435569,5,8.112681302050715,4,6.659433658791122,3,19.504887420459934,19.0,14.136287791996766,15.2,2.3846566172913746,3.04,3.2182830476607127,3.04,2.7453756749336504,3.04,2.794195471130545,3.8,8.114456544949817,7.6,4.929307781226434,3.1666666666666665,3.1129822401752105,2.533333333333333,6.085842408712362,3.1666666666666665,2.96811184584377,2.533333333333333,4.228884258648672,2.533333333333333,7.987668161434976,4.75,4.471231157421328,3.8,7.720844847069185,4.75,7.962580786415715,4.75,10.39436927483935,6.08,4.5723198618499845,3.04,0.5961641543228438,3.04
26,MO,,4.238478506506209,15,3.694444444444444,6.95740023572992,1,6.618673161065507,4,3.5305370363897692,4,2.4135161177233613,4,2.4534161490683233,2,,,14.312366199215838,7.6,6.885131195335277,3.04,6.284980744544289,3.04,5.987265306122449,3.04,3.9890683229813666,3.8,,,3.3842909857670005,3.1666666666666665,3.0936083207396208,2.533333333333333,,,0.0,2.533333333333333,3.811094342400707,2.533333333333333,0.8035714285714286,4.75,4.618075801749271,3.8,2.6226012792857145,4.75,3.7475016655562956,4.75,,,2.862111801242236,3.04,1.175510204081633,3.04
118,MO,Kansas City,4.48320736317719,18,5.316481481481482,4.956319930443953,2,5.648794212522726,5,3.5305370363897692,4,2.4135161177233613,4,5.1013585871157066,3,8.039408498906374,19.0,23.843734931878018,15.2,4.784505463336889,3.04,4.367458492237923,3.04,4.160574832183038,3.04,2.7720196817540925,3.8,5.7180675049635985,7.6,2.3517574686004963,3.1666666666666665,2.1497609111691602,2.533333333333333,,,0.0,2.533333333333333,2.648344844156679,2.533333333333333,0.5584050297816016,4.75,3.2091195180918155,3.8,1.8224562165784246,4.75,2.604154036289947,4.75,8.862205275633237,6.08,1.9888930452047302,3.04,0.8168667864233715,3.04
176,MO,Springfield,4.332668637832193,18,5.316481481481482,4.805153441510162,2,5.648794212522726,5,3.5305370363897692,4,2.4135161177233613,4,4.341805931011327,3,8.039408498906374,19.0,22.871307220139805,15.2,4.784505463336889,3.04,4.367458492237923,3.04,4.160574832183038,3.04,2.7720196817540925,3.8,5.7180675049635985,7.6,2.3517574686004963,3.1666666666666665,2.1497609111691602,2.533333333333333,,,0.0,2.533333333333333,2.648344844156679,2.533333333333333,0.5584050297816016,4.75,3.2091195180918155,3.8,1.8224562165784246,4.75,2.604154036289947,4.75,7.12493593116154,6.08,1.9888930452047302,3.04,0.8168667864233715,3.04
114,MO,St. Louis,4.529592051462308,18,5.316481481481482,4.985090599280712,2,5.237271578777871,5,3.5305370363897692,4,2.4135161177233613,4,6.079923358783927,3,8.864747014003228,19.0,23.20347312167415,15.2,4.784505463336889,3.04,4.367458492237923,3.04,4.160574832183038,3.04,2.7720196817540925,3.8,4.12971542025149,7.6,2.3517574686004963,3.1666666666666665,2.1497609111691602,2.533333333333333,,,0.0,2.533333333333333,2.648344844156679,2.533333333333333,0.5584050297816016,4.75,3.2091195180918155,3.8,1.8224562165784246,4.75,2.604154036289947,4.75,11.100405044584505,6.08,1.9888930452047302,3.04,0.8168667864233715,3.04
27,MS,,2.7018451439411715,16,3.661458333333333,0.8065330863781783,1,6.179817730965802,4,2.0462290250913946,5,0.6302679757039844,4,5.332741792369122,2,,,1.6741011090228137,7.6,4.744401544401545,3.04,5.293550289699201,3.04,5.017995366795367,3.04,6.750458284371328,3.8,,,0.2393537448888001,3.1666666666666665,2.4304478716426448,2.533333333333333,0.0,3.1666666666666665,1.5745712489898538,2.533333333333333,3.542358127258927,2.533333333333333,0.0,4.75,0.6354109211252069,3.8,1.5490116985945948,4.75,0.9226281578047061,4.75,,,0.7219741480611046,3.04,8.133259790402649,3.04
