,State,City,M,n,PSW,M_social,n_social,M_race,n_race,M_gender,n_gender,M_sexual_orientation,n_sexual_orientation,M_disabilities,n_disabilities,M_infogram_socialEquityCitiesRanking,PSW_infogram_socialEquityCitiesRanking,M_nationalEquityAtlas,PSW_nationalEquityAtlas,M_usNews_stateRankingsEquality,PSW_usNews_stateRankingsEquality,M_wallethub_statesRacialEquality,PSW_wallethub_statesRacialEquality,M_wallethub_racialIntegration,PSW_wallethub_racialIntegration,M_wisevoter_mostDiverseStates,PSW_wisevoter_mostDiverseStates,M_bloomberg_blackWomenMetros,PSW_bloomberg_blackWomenMetros,M_georgetown_usaIndex,PSW_georgetown_usaIndex,M_usaNews_statesGenderEquality,PSW_usaNews_statesGenderEquality,M_statusWomen_bestWorstStates,PSW_statusWomen_bestWorstStates,M_iwpr_reproductiveRights,PSW_iwpr_reproductiveRights,M_wallethub_womenEquity,PSW_wallethub_womenEquity,M_hrc_stateEquityIndex,PSW_hrc_stateEquityIndex,M_move_lgbtqFamily,PSW_move_lgbtqFamily,M_map_equaliltyMaps,PSW_map_equaliltyMaps,M_axios_lgbtq_equality,PSW_axios_lgbtq_equality,M_wallethub_citiesDisabilities,PSW_wallethub_citiesDisabilities,M_ncaj_disabilityAccess,PSW_ncaj_disabilityAccess,M_usNews_equalityRankings,PSW_usNews_equalityRankings
59,OR,Portland,6.858817520161652,18,5.070185185185185,6.566999999999998,2,6.558235294117646,4,6.6840909090909095,5,8.842872402765737,4,5.254049019607842,3,26.662734212352532,19.0,17.633754337265785,15.2,5.396252602359472,3.04,4.272033310201249,3.04,3.5885079805690494,3.04,3.455100624566273,3.8,,,3.3789035392088826,3.1666666666666665,3.4546009715475363,2.533333333333333,5.746009715475363,3.1666666666666665,2.8829979181124212,2.533333333333333,2.905981956974323,2.533333333333333,7.963219986120748,4.75,6.760011429971017,3.8,8.576133903955586,4.75,8.181505898681472,4.75,6.011425399028452,6.08,3.297709923664122,3.04,3.291831652855452,3.04
213,OR,Salem,6.772810580536392,18,5.070185185185185,6.436333333333332,2,6.558235294117646,4,6.6840909090909095,5,8.842872402765737,4,4.976049019607842,3,26.662734212352532,19.0,16.75236641221374,15.2,5.396252602359472,3.04,4.272033310201249,3.04,3.5885079805690494,3.04,3.455100624566273,3.8,,,3.3789035392088826,3.1666666666666665,3.4546009715475363,2.533333333333333,5.746009715475363,3.1666666666666665,2.8829979181124212,2.533333333333333,2.905981956974323,2.533333333333333,7.963219986120748,4.75,6.760011429971017,3.8,8.576133903955586,4.75,8.181505898681472,4.75,5.344688410825815,6.08,3.297709923664122,3.04,3.291831652855452,3.04
41,PA,,5.03752898029916,15,3.694444444444444,5.613,1,5.012941176470587,4,4.636352941176471,4,5.4445373750154795,4,3.8725490196078436,2,,,11.546742857142858,7.6,3.6205714285714294,3.04,4.856502857142858,3.04,4.528182857142858,3.04,4.525714285714286,3.8,,,4.671428571428572,3.1666666666666665,3.290057142857143,2.533333333333333,,,1.728,2.533333333333333,3.822171428571429,2.533333333333333,7.071428571428572,4.75,4.23529411764706,3.8,6.396588486000001,4.75,8.897142857142859,4.75,,,4.114285714285715,3.04,2.258823529411765,3.04
190,PA,Allentown,5.226570711318356,15,4.2011111111111115,6.108999999999999,1,5.012941176470587,4,4.636352941176471,4,5.4445373750154795,4,3.8725490196078436,2,,,22.102914572864318,15.2,3.1839195979899495,3.04,4.270793969849246,3.04,3.982070351758794,3.04,3.9798994974874367,3.8,,,4.108040201005025,3.1666666666666665,2.893266331658291,2.533333333333333,,,1.5195979899497485,2.533333333333333,3.3612060301507536,2.533333333333333,6.218592964824119,4.75,3.7245048773278158,3.8,5.625140628391959,4.75,7.824120603015074,4.75,,,3.618090452261306,3.04,1.9864026012415017,3.04
206,PA,Harrisburg,5.152279254031924,15,4.2011111111111115,5.801,1,5.012941176470587,4,4.636352941176471,4,5.4445373750154795,4,3.8725490196078436,2,,,20.98854271356784,15.2,3.1839195979899495,3.04,4.270793969849246,3.04,3.982070351758794,3.04,3.9798994974874367,3.8,,,4.108040201005025,3.1666666666666665,2.893266331658291,2.533333333333333,,,1.5195979899497485,2.533333333333333,3.3612060301507536,2.533333333333333,6.218592964824119,4.75,3.7245048773278158,3.8,5.625140628391959,4.75,7.824120603015074,4.75,,,3.618090452261306,3.04,1.9864026012415017,3.04
189,PA,Lancaster,5.241525485187703,15,4.2011111111111115,6.171,1,5.012941176470587,4,4.636352941176471,4,5.4445373750154795,4,3.8725490196078436,2,,,22.32723618090452,15.2,3.1839195979899495,3.04,4.270793969849246,3.04,3.982070351758794,3.04,3.9798994974874367,3.8,,,4.108040201005025,3.1666666666666665,2.893266331658291,2.533333333333333,,,1.5195979899497485,2.533333333333333,3.3612060301507536,2.533333333333333,6.218592964824119,4.75,3.7245048773278158,3.8,5.625140628391959,4.75,7.824120603015074,4.75,,,3.618090452261306,3.04,1.9864026012415017,3.04
130,PA,Philadelphia,4.9652745584128155,18,5.316481481481482,5.107666666666667,2,4.637777777777776,5,4.636352941176471,4,5.4445373750154795,4,4.697274509803921,3,15.099272005294505,19.0,17.75745863666446,15.2,2.5159497021839843,3.04,3.3748034414295165,3.04,3.146652547981469,3.04,3.1449371277299796,3.8,5.718067504963599,7.6,3.246194573130377,3.1666666666666665,2.2862739907346126,2.533333333333333,,,1.200794176042356,2.533333333333333,2.656042356055592,2.533333333333333,4.9139642620780934,4.75,2.943122980495971,3.8,4.445015162342819,4.75,6.182660489741892,4.75,6.315033752481799,6.08,2.8590337524817997,3.04,1.569665589597851,3.04
90,PA,Pittsburgh,5.0492189660898505,18,5.316481481481482,5.950555555555555,2,3.60074074074074,5,4.636352941176471,4,5.4445373750154795,4,4.737274509803921,3,19.738054268696228,19.0,18.54083388484447,15.2,2.5159497021839843,3.04,3.3748034414295165,3.04,3.146652547981469,3.04,3.1449371277299796,3.8,1.7154202514890797,7.6,3.246194573130377,3.1666666666666665,2.2862739907346126,2.533333333333333,,,1.200794176042356,2.533333333333333,2.656042356055592,2.533333333333333,4.9139642620780934,4.75,2.943122980495971,3.8,4.445015162342819,4.75,6.182660489741892,4.75,6.406522832561217,6.08,2.8590337524817997,3.04,1.569665589597851,3.04
218,PA,Reading,4.855598846963444,18,5.316481481481482,5.408777777777777,2,3.60074074074074,5,4.636352941176471,4,5.4445373750154795,4,4.737274509803921,3,19.738054268696228,19.0,15.055671740569158,15.2,2.5159497021839843,3.04,3.3748034414295165,3.04,3.146652547981469,3.04,3.1449371277299796,3.8,1.7154202514890797,7.6,3.246194573130377,3.1666666666666665,2.2862739907346126,2.533333333333333,,,1.200794176042356,2.533333333333333,2.656042356055592,2.533333333333333,4.9139642620780934,4.75,2.943122980495971,3.8,4.445015162342819,4.75,6.182660489741892,4.75,6.406522832561217,6.08,2.8590337524817997,3.04,1.569665589597851,3.04
223,PA,York,4.709629290378401,18,5.316481481481482,5.000333333333333,2,3.60074074074074,5,4.636352941176471,4,5.4445373750154795,4,4.737274509803921,3,19.738054268696228,19.0,12.428219722038381,15.2,2.5159497021839843,3.04,3.3748034414295165,3.04,3.146652547981469,3.04,3.1449371277299796,3.8,1.7154202514890797,7.6,3.246194573130377,3.1666666666666665,2.2862739907346126,2.533333333333333,,,1.200794176042356,2.533333333333333,2.656042356055592,2.533333333333333,4.9139642620780934,4.75,2.943122980495971,3.8,4.445015162342819,4.75,6.182660489741892,4.75,6.406522832561217,6.08,2.8590337524817997,3.04,1.569665589597851,3.04
42,PR,,4.555272418292683,2,3.895,,0,,0,,0,5.870646766000001,1,2.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.159325324390244,4.75,,,,,1.951219512195122,3.04,,
43,RI,,6.636230699313197,16,3.661458333333333,4.765,1,6.175764705882351,4,6.8031818181818196,5,8.052151856904024,4,5.36764705882353,2,,,9.890594594594596,7.6,5.645837837837839,3.04,5.928129729729731,3.04,5.091217297297297,3.04,5.126918918918919,3.8,,,5.872432432432434,3.1666666666666665,5.092324324324324,2.533333333333333,7.264864864864866,3.1666666666666665,3.307243243243244,2.533333333333333,4.352,2.533333333333333,11.027027027027028,4.75,6.715421303656598,3.8,10.713997580108108,4.75,11.238486486486488,4.75,,,2.075675675675676,3.04,6.837519872813992,3.04
183,RI,Providence,6.553543730819197,17,4.250784313725491,6.243999999999999,1,6.175764705882351,4,6.803181818181818,5,8.052151856904024,4,4.8313235294117645,3,,,22.327361963190175,15.2,4.863102541630148,3.04,5.106257668711655,3.04,4.385374233128832,3.04,4.416126205083258,3.8,,,5.058282208588956,3.1666666666666665,4.386327782646799,2.533333333333333,6.25766871165644,3.1666666666666665,2.8487291849255034,2.533333333333333,3.7486415425065718,2.533333333333333,9.498247151621381,4.75,5.784399649430322,3.8,9.228615904206832,4.75,9.68039000876424,4.75,6.143242769500437,6.08,1.7879053461875543,3.04,5.889570552147238,3.04
262,RI,Warwick,6.598136193571169,17,4.250784313725491,6.243999999999999,1,6.175764705882351,4,6.803181818181818,5,8.052151856904024,4,5.096323529411765,3,,,22.327361963190175,15.2,4.863102541630148,3.04,5.106257668711655,3.04,4.385374233128832,3.04,4.416126205083258,3.8,,,5.058282208588956,3.1666666666666665,4.386327782646799,2.533333333333333,6.25766871165644,3.1666666666666665,2.8487291849255034,2.533333333333333,3.7486415425065718,2.533333333333333,9.498247151621381,4.75,5.784399649430322,3.8,9.228615904206832,4.75,9.68039000876424,4.75,6.90131463628396,6.08,1.7879053461875543,3.04,5.889570552147238,3.04
44,SC,,3.4320809682789912,15,3.694444444444444,5.5729999999999995,1,5.042352941176469,4,3.275764705882353,4,1.5070060687616098,4,3.325980392156863,2,,,11.464457142857144,7.6,1.316571428571429,3.04,5.61024,3.04,5.091017142857143,3.04,5.616,3.8,,,2.605714285714286,3.1666666666666665,2.4576000000000002,2.533333333333333,,,1.2274285714285715,2.533333333333333,3.255771428571428,2.533333333333333,0.6428571428571429,4.75,0.6050420168067228,3.8,1.7910447762857147,4.75,4.323857142857143,4.75,,,1.4400000000000002,3.04,4.033613445378152,3.04
191,SC,Charleston,3.895312012588041,17,4.5115686274509805,6.093,1,4.637777777777776,5,3.2757647058823522,4,1.5070060687616098,4,3.9889901960784306,3,,,20.528026424442608,15.2,1.0781172584640795,3.04,4.594127167630058,3.04,4.168944673823287,3.04,4.598843930635837,3.8,6.654004954582989,7.6,2.133773740710157,3.1666666666666665,2.012485549132948,2.533333333333333,,,1.005119735755574,2.533333333333333,2.666094137076795,2.533333333333333,0.5264244426094137,4.75,0.49545829892650706,3.8,1.4666551636251033,4.75,3.540730800990917,4.75,6.26925185796862,6.08,1.1791907514450868,3.04,3.3030553261767137,3.04
143,SC,Columbia,4.256956934140477,17,4.5115686274509805,7.156999999999999,1,5.304444444444442,5,3.2757647058823522,4,1.5070060687616098,4,3.814990196078431,3,,,24.11276630883567,15.2,1.0781172584640795,3.04,4.594127167630058,3.04,4.168944673823287,3.04,4.598843930635837,3.8,9.68620974401321,7.6,2.133773740710157,3.1666666666666665,2.012485549132948,2.533333333333333,,,1.005119735755574,2.533333333333333,2.666094137076795,2.533333333333333,0.5264244426094137,4.75,0.49545829892650706,3.8,1.4666551636251033,4.75,3.540730800990917,4.75,5.800270850536747,6.08,1.1791907514450868,3.04,3.3030553261767137,3.04
168,SC,Greenville,4.142208792109098,17,4.5115686274509805,6.578,1,5.304444444444442,5,3.2757647058823522,4,1.5070060687616098,4,3.814990196078431,3,,,22.162047894302233,15.2,1.0781172584640795,3.04,4.594127167630058,3.04,4.168944673823287,3.04,4.598843930635837,3.8,9.68620974401321,7.6,2.133773740710157,3.1666666666666665,2.012485549132948,2.533333333333333,,,1.005119735755574,2.533333333333333,2.666094137076795,2.533333333333333,0.5264244426094137,4.75,0.49545829892650706,3.8,1.4666551636251033,4.75,3.540730800990917,4.75,5.800270850536747,6.08,1.1791907514450868,3.04,3.3030553261767137,3.04
45,SD,,2.888259924244538,15,3.694444444444444,3.8409999999999997,1,4.133176470588234,4,3.9462352941176473,4,1.6554696332585137,4,0.8382352941176471,2,,,7.901485714285714,7.6,0.16457142857142862,3.04,6.116297142857143,3.04,4.511725714285714,3.04,3.6617142857142855,3.8,,,4.02,3.1666666666666665,2.9746285714285716,2.533333333333333,,,0.5074285714285715,2.533333333333333,3.998400000000001,2.533333333333333,0.6428571428571429,4.75,1.8151260504201685,3.8,1.0234541577857144,4.75,4.606714285714286,4.75,,,0.4114285714285715,3.04,0.9680672268907564,3.04
